
LOG start: 2018-03-08 08:40:02

Протокол :   Локальный IP             :Порт	     Внешний IP	      :Порт	:SVC/TYPE	            Данные

Logging started [2018-03-08 08:40:02]
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....iV.Ua!Fn..#6.nr.............(..k......_]B.....`....E.[$.Ey........~...'..X*...].ki.:K.T....?2......Ixi..........@.[..04..C.B.o.k.)J.......#Q../...!..8I.=..#L.(P...].k.U...84d...X..kZ.I..>#}Rb.. .Z/....2..j.z...1....?...H8.....q...8).XZ.R...HD{...07.n.h.L..b...........h.......^l.h...a.B..{OR.M..w{.. .!........E..."I..bf..M.A.2.s..J.L.......q...wp..@5"B=6w..bfiV......4.('DV......f..H.zD.<...R...).\..*..Bt.|O{..h.....r....b..... m..O.!C.Y....>.....)7.K@..D.L!!XY..nNp."Z\...b...7]H.ECt...t..~.~...>..x.............v.......j...... ....u...|w..&...2..........j..oM;s..jx.&y.P..{N.A....U.i..}...oB..x].2....M2
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.3D...8,.CP..l....V-..M.V....f.>U7....r.B^..7..).'..?x..K.B...0.<.Tu...;_n.@.......E...>K......v......V...Y[..S...:.M.<.I.]K.?%F...G.....H...vq.u.H....V.:.N..vjoO(.......d...NP.v....L7U.,Z.M[P..+..\.."......e.#*.1b.\`.....E....Z.\..9..E............9Zi....l...`.X..Cl.9.Q.`...P..W....LAC.U.s.y.n!..S..T..9.R#.D.......R.s3........Q=.....^/..dXD.....sh.B.]_.h....-C7.....hL...B..3iOJ.PllY..\...E.....l...`..j..v..F.b.E..R<...Ah..AK...O{xJ)!!..........T...JnM....).W..(.N"L8|.=o.f.:*._q..=....qxt...~5o...\Y.E.U.J......../.g.....xj#.....c8.w....Bw]u%.&.0....).j.......s........mb..sA.....W....T|.".@ ...?...I......L...)X..>. ....$8$..G......=...../$....{.t(.F4.2.k.YJ......x..Mp .D...T.b...O+...r..*DL.....(.7."'../D.....`..t. ...f{z.S. .(..Iv.PF6%..w..0..\....*..qkh..d.+.........g...^.+'........,.y..<.#.|..i...Nz.m./...7.^`9E.U.|v-.....x..h.........lr.*"..vd...\q.S.i....q.....z.L.....,....(...S.`T..Ml.J...2....;/G......B..........+^R........)QD<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....zo......i ..K.>....zV..x...[.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'....,&.U.cd......@......z~z...{............!......&...~.UPb.9..RYY1.]..w:D.3...w!..?...$.#&@..D.R...Y..^r  ...T'...U.'>"...%...\^........ge......:.F...w.....c..I|..j...I.K.O..2...C.f.......5..V....'..'...QX#..K|?........}..c...B..5N..2.........v.]_]..........*.........h..ZH...p..04|..B&......i...!._L.._$....3.Uv.7e.....=.Wl.$.q(.C?..d.|F`...#..\....hA6...:Q%y.E.f.e;...'w.....b1.j....+~..:..F..T.5@.....{..o.......^.2.J....4h5 ..K....u......G.....$...Wd.z}..R.X........8.....V...<K.a.....@.x..tI.=H.6.f.........JA0U.....\<..B....h....H...~.C7..qo@..:.W.4}B.'.%./.Z'..E..IT..U.4:..952....../......k].!!.b....5D.....&....FR....%G...n...Uk.w...ZZ%8......nt[.......2..uX......\....)....U....+..gA..g+.~.as...{i...k......A...t..a.z.b.....:...s%8.C...n...........<....... .<L..r..?..^........a.O.;....X..,.>m`hM7.............7r.........mU.5@,;..G..L....N..4......3...h.F..u.l`.e......{I...'.d.....C...KH.MB*L...{.[...q..m....IT=..cr....z.P..\.%.Ts<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC..........qi....Z.ML.M."..h.F./.l
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..:..%.G5.....0h.*l....}2.n.......yT5....L.V{....Mz.F.Y...p.%H:[u....N.7....O,/..o.2....f...~RM...l.5?$.."...v+.@......C.\.X.ia.....C..(.$u..'....{{.......Z....`1..S.,=[].........].H.M.s....3......{>;.@....fP..Y.3K.,........>2.}.......2.^..f....fW...sc.......k$.B.......C8(;b..H.=GWk.....X..@.........".d....4RJM.L...W.r.-.....].E..g@ug.4....>..17o.#..t.......u...29{.o{...w.?....Z.Z.,[M..}......B.UE.;l...4si...p...aj.....h..y.......sZ.ME#.;..T........"......H..S...W..`.....U....3.)#.^...?...Z...L...U.Y].z.'.b...s8H2w.t.K..`..f...x'?MH..s.q]....Ig..iC..Gl.~.:.O1..k.#.j.....H=ch....6...u...<I..!".._..Gl,nR.$.q.w...c..j..@....7.F..'|....5,R..uP..b.D..e...T.x..Q@...x*++.G....pb.b...Q.....-.......N..{.Lw..=F........D..t..-.......oy..4...{5rYo.T....*.r..{.0...8F.<J3]\.a....pU.ph1.k.oDs........r>\.fT8Vz.........#-.5U....g8.L.i.......k....I..k.....t.MjA.....>PNi.....@.0..EN.XL.....X.."[E..B.X.Z.....#@.P<...bME..+E...x...O..2vYT_......]...O.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..39..KlH.......C.6T...6..5R...qR......O.z...........v....K^.#..........%.Q....8C0L(l..._mC.H...B..@.A...\...z...............^.<.].M.r...m.A..z._.p.<1...h.d..&Z.Cs...?._..a.<..!.p..E..lER......w{.............:*,i.A..t...1...2....T&...O..,g...T..$j*Q...Yk}..p..%....S.^.B....L.....E..6~....Zob.J$....N.........&.1r......=b{..uW.,8*.i..P"9..[.te.S......n.`!q.K..#.p...`.............j..#@..x...P...../h...'"..].s:re..B7....7..k.j..,......`t...O.MG/F..h......e.L...P.....4#K..&.......n...S..ZfJ.0..M)p......O>.X6.......Q.Ae...y...nU.(.u.V...Qe...'r...[).E?|...y..&.s....AX4........c....Z.D....]^.O.s0.z.......Hn.. .d.$.9.`-&...z.1....n..Vw.A.{....c...~.+`...?b.>...;.7..X.`......lpd.sXmc..(X..?1.6|j.7.H....R..,...W....,.....K.....:.%........<(.4.?,f..q.R.`..P..Y..E.X..i.....c.R'.g4..xG"...7"Az..}.T..I...iK5..M;L.#...~.7Vo..`..#r[.#..I........x..../...............SL.R....ad..x2y...4.%....W..Vn../...u...[w..E..Q.2i....j.d...^...\....n..t......"..f9j<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.`D5.*.."....~/}j.W...q.u..b...].:.v.w.'.R.y..*.y3..X.j.....J......2...........qv...\...!C^-./....`...d.......zm.).J...k..V....:.2...f...l_..4..^7.U..v.R....bFI..;...GZ........%e8&oy.!6.T....p....>.....[[wS.K#......v7G[..F..l..~..S.H_?u........N......i0T.CXQ+g-W\..^m.I......Q....I88.3m....1.. ..T_F.\...A8.E.".n...!.j....../..kw.`..!uB{.L.4t..L<3......s.D..r..3.x....-.m*.`<......j..}...........(3.zpL......NM.hx..*...Q..G|J~.O...k.b......>-.4...7....}.0.Y...W.k..6..U.w.#...E....`.`Y|....2rLz'..}........F[..).us....R.l.O.......o=C.....D....};....K...".%.f.........3..)..K....o.nG..P..8.....A..y}.h.......k.PY...A-U..W!...D~y....UV.9.W$...Ao.(.....U....i.A..{......:c.iq.........|.7..f.B.....*G[...H.....-s. [.TJ.'w.t.E.....N.,pn..q......31\/.m1P.........................D....Z\zH.*F...{Fk...~....z.C.....<N.9....EZ...~...e.7W.0..&...Xf.vv...3......g.....Y....,`.5.UBR.x..7S..._.X.&...I...z..y..1.>....gK..$...@.>.jy..!..v..#@...Y..|.G"+...<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....u...)....1.R..#.bu.F...q.*..
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.D.....c .M.X.^....+.**.ty%.....z......bH'.V"EW."..=..~....E.5Qs..t0.i.5......W...YK..x.v.i.~.W....(J..l.l.c......T]...\G..-....d...S...?.~.F=.....G7~Uy.....}..^...8...%:.p35...[t.=.!........J... Fn..0~..3w..s....h..>.q...)$}5..$0.Ve.....L..T.......J.X.2.........N3.....E..Fq.6....vnU.g.......:...Q...y'..5....^...k.Bc9.GVe@.&.I).sa..{.JX...]p.u&..>..*.`.;....z.j^s..,s.-.M.........P|~{....3.......>......n......w....pms..P.}...S|.gT[l0<.......x.z7....=j....q......5...?..q.{..~.\.........Y[.h1.u#a'H.Z...'..{.........'...4....!.YmC..e!.*1g./M..Kw%..e.x./...<....-.tt#....Nx.H._t.....d.M..~..6.p.!......ks.rN....C.&2...|K......He..k:..[l....=....vj..C..5......~.5..}UY..!.....+.j]...o|..{.O.N.%Q..T$...if.........9...X.@. .{_....J.+C..B.9..":..1..1.........'.au"...o]......p.o|..-...3.$..LK8v.....N..Jp.:Vj.4JU`..IK.>S...._....f..u].|mwD....k...@.Ic..Q...:..._..!..^"{r*..?.E..C..2@...?..p....g.pH..J...I......E......I...(I......w..d.ce. .<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'....<..z+4/...'..........d.....h.KP.hu.g.E .Vr......?.....1.......5....'|.j..~........E.....2?........?]6...z.Umd"..i...-.....;c.W.pi\G..q..A.$......M......;..z.!..O.xy...',2.>.<S..{.iX....y&..5'.(..b&..u.z.9.........N.,......a.\?.Oz>.....5*U..+...W...l.H5]... .+i...|...... ..J.*........B.|.pd....#M...5..b...D'>....wg.{.J./...06a:c.g.M......X..Y&..@..k.....j..>...Q.|..eL...y#.78....V.~..{...YK..x...~. y.k..!E?.....l.m9...aZ.PfOo.C.A..c.....\..C.-..Y...u7.. ...s..<^.h...X....../...s..q...^s...Sc.5..c.........+p..WU7.G.pn..Ry.B;.~..4..VL......2..4.......}3.O...[.|...!..........~.T!......N.h.(tda.l....A...f.E#...1)...u.....<.x...........i.#... .......T..W;..7....O.9..,X....j..O...;.]j....D....1.Q..U.K.#...~.m9..b.....f.(...X.f<_..]+F/3.t...B.D...".W.:sL~.....F.....Gy.........w..[......'..^...qc.r.P.o~'...8............V....R..s.......z.q.S...<..N..X...I.+ .4.M..+....R!.3X..qe..5...N>..nSb.m....@|..'..G..d.$jeR.e7..0.AK.w...7........\+..<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....VeT(..cO...I.66D.+.....3.'..S
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.".....%.......~...Z{..`..N..8.Ll.....y..E..Q..`.X..a..b..j/.....H5sHf.....88....e..Z..H~ =.4?:.T.hf...:f...D5\.C.m3....4Cvm....3..._/0.H-g.......E./.....*..H.L..QI../u..G;&...fV0;..-...0.bc$p1..>k.....F..q......B:.@.....@.KS..#..V...|..1....f=X....k..b......E\)...UA........'p....2...Y.>?8.A ...i..*..?}A..wD.M...&..s.%..q-.L.....kz..C..I...M+.\.P.Cl2h.cw.P.E.> ..|.g(V.x.N....^....HCjyB.K...Y...3.&r"j.F2.g..wb...........&(f.3......A.c....oR.2...L.....x.HB...-.;?a.p.....R<.O..J@.......^X.....A#w.3... d..........H..%.a#.]....q...d...Ek....x....%A?'W...-......Fhh*.....=(.e...g.{t...l.}.x9....cJX._?.Pu...Oq4..Z....>..,.sYL../....yh......<&.....Ez..WF..).E.3k...aY.v..A...........$Wk.ne.......x...M...... ..n.^..........P]4....b.te..`,.5...7 ....#.x.H.XK*.b"...$..._.!|.H..~....."..UC!..,...gr.X._..%<[cb.T_.\...(2..m.G..p%.?:..0.Od:..._...6...H.i|.~.Ea.._...5K?.....t_.g...4.v..vz...x....^Q..........q.[.F.].....tt..b...U...D..4V...U.l.[..0.<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC..../.....k3...p..f.(-.5....f;..r
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.......om..........b./..N.G.L..2.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..[F9...+..sqP.B.\]8.6..M.AF..9...C`#.I..g..........P.%v/..r....".h......U..R....M...V..o..gG....Rf....+2...f.....M...e.d..,.{T....2..k_l+...T..T$..N.u....NB........vZ.........u.H....~>..Q}.....Pv..{...3E5kO\..TW.Z..M}.Y.0.].....}@!..6..rt..;.A.P...#S...zf.c..o.)r....P..m.U...,..b.....B....\N...v3Gi....).J.Z}...!-..Gx.`. .~..!........RU.W..N...`M&........GO....<AB.tR..t.a.h@....O..G.|.$..?.tp^...FS0)E... .\.<q.._...Z.@...,......(.......6...a.H.=....N...O.'e..!$c....l..h'f. v&.r.K....6s.|n?..H....ZL.W=oDP...^k...W.)..n.,.b4....YRF..;.!h..nR..%..V.M)B.Y..6.1J.VQ...u.....R...t..Vfd...'q..l...sx.cN.=..O..d.....w...i......j.......?.X{....P{P...B...zh)......U4.....c9$~D.%(..)..M.......|B...|P....5....U...9.3.2.H..#...?........v.... .F..k.n.K.i[wN.k..._......y".....Y.k.T|..>9a...n..;.....D..;..5...p1z...k....O.n........c..B....4....?..S......(Ga.9....l..i....5.....mW.e\...+.........n.C.wr.Q.6..af.U..m.N...a..~h............U.>`]....E(Y.d<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..E..z.-....F...z.....7y..-...r.....<&2x....T.....A..@..@bE....... .h..'-...C......].) ...4..!...^...s.g.q2.<......I&.Z.SNw...e".izPj]...~....VH..<.._.u......W.....3g.P..1.n.....P.........+..1 .....3e.8.4.9hv}TF.u.W..H.1.ZR.=S.z.....v.V.p.C.\T`....7P...}....G^[...D...2m..a..(o.<.T.p....g<....~...jgI..K`.o{....B..u .....a..[ts5kTK.D...S.U..<C?..S...)...1.h...$.nx./.V~[n.....l...0;....r}z.....zg%(i.......V.%.u...QQ.r.......g._;.BX..X......1.g...y.~$..Mm.0.Y..+$.9.[.r..(;yw.._..|..{.9........7x.=.......$.:.D.)-`rQ.M...."..<.!.:..8.(>...\...Ri.iy..0l..P.9...."..&=...b.]{^.. ...M..q........JG...~.jRj....C...N.{..~y.{.wCS..<..70.....d..SD#.pz.._Sm[W{{c.!"E.....(..u..|.... .p.|..Q..uL..!.N7/>..v..5....b.....9..9.(....Qk,d...D.... w.....5....8By.&bc1...D!(.Yr..p..........9.0I..[.*....{{.A-.....XV.c!c..8..u,P....r4...?.......|...).._.k....$DDm..gO.j..@V...G.....t}+A{....FR...].ba. ..3..]#e.....|..O3`..=..........K....jX..Z...).#jj....7.n<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....I......:j..p...1@.z...&..O.........E0...
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.....p.-$3.F....S..M...g.g.\$.=~.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..y..~.W.~......^.....@u..|s.."....Fz.....T......@.b...6i......C......Y...~..2.2L...AmA.C|.)..$.F.....@^....U.bn.r..}.Y.\%P.c...al...~]..p1..D.. ..].il.nx..N.wn....*..0j...'.(.0..!...&....Pw.3;..r...f....p.X..w...8...s.w......,..m...AE....G...|...2.ZP...6...qPC..\.Bb...3..x.lS1......^..-r..V........%.....{.....i.......V.....,f...G...F./..n......eer.A..T2.Ks.#...;......].Gb6...C.....eXW[.....U./q+..]1..J<.t..P.X&.......|gs.O.x[pp.T9.......QM....I?t.......J$D.e.....{ .A;.W.,.!h..f.u..F..gX.r...iX...&u...].|.....@A6\;.TmI....Z}........u........o...H....4`.....w.....d.;%._.2........^8Qxm.y..(.g"....u..T=%H.m.....u.%...2.."....4=..2..>.G]......[.bM...(J.=.....p.1.E.5..d....W.....+~H..-.....;....{...$[;.e>....;f.{..n^[.U..."..aG.y...n\z.Ow.;.......I%.H..?>u.*.......W#i+.......':.WlP.=..ZX+9.....t.5..RRTEt...4.} n.X-...*.f...J..$... ....?C..uob?..$.....6.o......T.+O...%.......U;}...!...g8Z.....?=....... ....l.9X.H8....z1........)k....<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'.|.=..G^|.~.j..{.......WG) ...XO{v.....b.........(..@.O../Q...{ _bpM.....`8r..c."!.,.A:..A ..$l.0h.~)..H...@...H......lv#.......(...5..Ed.#k.d.N....QO...,Q+N.:....4...R3...#.....Io.p.........\R...D.......L...D...Z.....~.0_91.uLpc..P...J.;..[...=p...p.BPv..u-..f.z.:9...U.w..yi....<...8.i8..Z+1.V...I.h.E.E.........n....(..}4.s../...!..5.%..b.n^..(.O.t.....kC..../L..e>...p..h.V....../*........Q..r.......c....'.R..../...]..k:.....eUf.5..i.q.R..~....4....v..k.(t.'..MP.....q...fO..f1..,:t.w..x......#...\|..!.M2.n.$..^T.Hs..}..?.AS...E.{./..\,t).........I.4.;....K.}....i...n38.%>.B.M.i-....HL.._-.....j.Z..H.@.uI..o(.t6P.I)..~....b....b"...l......q..0.A.S.'.\..~.H.U@..Z]9.....g..1.WX.L....~..9(...5o......3......`..]..9..<...........b...jM......+..g...t..........ng.....5......p"..Z.A.$......p....k.U.. ..#4..........u.."P...\u..,..........OS.+.0e...#X....b.}....;...,.,...\I........G.+......fC..|._.W.....2...t'=....P<......Z.%Ge..8.l..H....<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC...._x.D..M..|......)2>.N......P{.W.
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..N.+..'..o...z.f.N.F[.c.$....\v.d..S...{.........c...G.(/.=........M..V.&....V..s.Ja.95..;c......^m...<.^.a......Y..j.,..G.......O%......=.s..O...oh..w....a.V.1.C/V.B....e..w........,..dW,.+........*s.@....$.."4...L..6.LA.M.^.V.....7.$..{29..N...`..q.}..=krX.._.Y.0.a......k.^.I.>k...v...$Z9......}.<.X...89...y.6.Qc......a0.....Xb.ie....z.).R...oz.;.C.EJ.6....6@tc..K.S.h....<.I..+.....I..;.}-_.0/.K<..........'.....%.^.w..kl.xq:[..C!l2.:.R.....$....xYb...T.I..,.Ka.C ?.66..t..'e<.....j......%g....=[<.."a..........Vs..Z8D..y..o ..............8..).8...\<..F.\J.p~.l.r.......5.......6...p.)...Q.....P......<...[..^E4+.^..sM.k......;....=..OKj.4..R......../.....S..u..........=.7,..'1N...C.S......P..%..Z.uc.E......K...5..V\...(Q..".K(.~...d.._Z..y.N.l.5......"..-.....)..2...g.Y....p ,^..Q.p...F.....X...`k..:.\."'.e.C.XjB....*.e{.....`...yK*...+........Q'...O-a'.;.....jT.o!... ...d8.......2.t..cv.2..f...q...F.........y...tU...Mk....s.3}[.;.<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'...F..MJ...$..Y.....S..............3h...}I.8..t.3.......@NI...w;.'.i...hf..Y.7.N.......0...h...3..'..yQ :i<.Yj0<....Z..P`....%+D.I...#5........0......O.C.Q8.4.V..K....Yy...jv\...= ...oNx]...Ffw....?....-..Mb.....g...v..uv....e.e.q5.....X.3nEc.....|.g.7..E.=...NF... $.,...p.u.*....3z.Q]....+/K.......l..R.j..Y..V....c....".@+..........n...V..0.....p.6.sC,..[..f....B......S&.^..B1. .'"....l....z......2...f.U... .2..B_...5.4..V.N...........?....rT.1......g.....B7..=....9pPA.....f...cd..c..$.[O6..\...j....cS....l"."./..5...H.B.}%|...V^...Ca..H.Y.....=.o..~`l.kg]..S=.+....AU/Y.|..."`!.sx.....C.....0+8........%#Shf.;.9,(...%F.....N.}..X..o.+-...l.....-\..R..c.9.......{-FT.*Y...fm...L...w.........S...I...yp.sd..2....M.mD&....2...p.V.....8.......8.....(.........4..^..4.^.R.B.X.p'TM..o.(.O/~^p.J....]._'T.bSW..MB.6..F7..^...q......3..2.......H(..^.,...& .W...3Q....!8.X..$..Q@......m.[..._.}$....*y..X...x..Q..c...u....[..qoD.0.....t.x..}Y....<!SNIPPED!>
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'...|...9..)...1..Nr.(...F.....#.fz82.D..&>f....\w...2.\b..~...D..'..N...gXP"."....J,.......b.\..,..Az\..w.%....{..M..R.2....J....B..D..K..P...b...-k.Q$..f.g..l{.y`F.....U(....>4._...f...#.....v~...q.Xf..6....9~.`....=.~..+/.w.....2.........R*.G.<cfL..I5.r.Zc..R...#.K.B`...6..^|../C...8.....U.p@...........$...S.M.=....R..&m&X...El.Z..\.(.^..Qj.....l..9.k~.WD@.>.b;...s..t...<e.1..$.t....vl..1..k..Dr...#..........Y.......n..ul..................7..c..&.Sp.....`..1.O.....x....>...X...`......8s....
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC....9...6..g...w:B......]S.........g
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'...yv...* .1^.'.G2..C.M.U..`.1yZ..Dk.2..R...)...!0...kg..X.3eb....mz.%....%..$.Z.....#.z.6.....D...)&.ID......7....B.f.I"{$q....T...".... ^.|......T]Z.%.v"......:v...iF..)...mh...../.DdoJ..D...'.......j.jH....p.....*h....].;,..j.........k..K..B......X......~#.]<...<<... o..Ao......_V.c`zGf...h..vB...l9.Z-...}........_+.....nb7...B^.0p.....d..*..5#.....m. .~......+......Z.......rM.k.}.F.5......_.......3.iOD&A...Na...2(.X..S....6.j..a....3&K.....o.,.d.. ...vN.4....\..HQ.lE.T...Y.6..!........>...^;.I8`..\d_a...:......'n.Z..N......#..$.V;.7.(..?g.i?[[..._.T.&..m.......8..........A.........J...=......pi..H_....BG.x.,&...'..z.&rJJ.[l'.V.1~..E.=.e...l........boE3o.8.l..W>..r.......y..)..C...R2....=..eT.e..Zb....:...~.=@.m..\tw.M4..<....u...L.j..B......>...........0%...&.5...$.:...A.j....u5Ki.X.D....@...."....s/V0.5>\W.g.u......^2f...f.Y...>..C.`.....*.kO....~..vpK......T.J.....@...C..GB.X.o.o}....k...T9...0..K<. W.A.x....i......A.D.O..<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC........2?.w.~.N:.H%3...)..w`|...v..
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..yO..>...^...-9P.?.....v.w..V...L@.%*?.S.,t@..*`q...........>N$..a.{f .*...C...ja....].>(/...g..`...,..........31.+....J.H}.....*.e..nf..{..@..9+T8..'....%..f...q)$.b"ew...93..s.F.`.....2.?.......n..^c.W...Xc).|..]..d....Q..r./..&.u.@..`r..CJ5.9X[x...8..f..E_.aXE..l...f......]......gE...........(.5f.X i.`|..\JI..8..........o.-...N....Y.2.=.Y..rN.5S6.,b..2.B..._...Z. .+...i.h.os..)4.............3mR\0.....M......#a.D..9L.."U.2W....4.a*.~7p....W.j.H.me;j......ya....1.H...n.1..2~.V.(:..W..ce.u.Q}z:....Ks...I..QT7.B...k......R.'...o..T%...g.o"5..i.r...Q5.^[...5.R.!.i...1[.yH.....................+n|..Y....[j..;......<B..w.0*.v......+)u.l2.O..@L...a..../>v.E.8...K.Ca/..x....LKR..N2.....r........T........1O.^......:}$.D.K8$}..0.x...j..$....:..2.............T*.;...hk........W....b*.}.I..l|=..)..../....#L1..A:.x.e2.........K......jrK.L...=z.`..E.N....~.\r.\..+..D.C......6#...E..k..L..".\.x..ciq.=......_...S.x[ ...._.7....&.zX3.....T........<!SNIPPED!>
  UDP:    192.168.0.57	:52074	 185.158.208.15	:443	: HTTPS   	....WC.......j....|.D\?O.z..L..w9\.B..3
  UDP:  185.158.208.15	:443	   192.168.0.57	:52074	: HTTPS   	.'..P6.q...3#b.<..f.3..5.`/Un....*\wMr..M..Nm.....y.q(..............O.b......G.U...Dl..HVC/...k]g.....t.5.;.F...W..zc.T\......pZ..SG.....q.kE4.}ND....(....Z)..`%Y..)....j.......8G.kQ...e.7.Z]....7...iD.'(8.....uC...MJb...-.....o7...^.@"g.."|.............x0..=...+.7.gz....#.k.RY._r...z.^"8.^=...:!t..`.N.]6... h.-...:.Vhs$.......kj../f>p..-.I .Dms.l...*".l.........z."g;m......5^97T..k.e....@.]..%..xd....6r..T.L...E.....z..P;1J.a .\..$r.#i.F...Y....N)...Y.x....d....B...C.E......(m]..s.M.\.P..........+..w.S..(#4=.fF.0........m.*a.4.......N..3..5+u..a...o..3.6....u!,s........6o..'.....S...-*.m.GL.8.........2.@..[R..8x..P.._[y`.Q.1B..S.....'A...*C.../.....(f...F....F..(G#.UDz~.Z.u......S....?.{..tv$s.'.....L..*........)&{..fi>G...R..&M.A.<x..:.d....._h..,....\.@C...9...A8.....gF...F..B....K..$3..,S.....e..H.&c.}...uS\u...z.G.V~...N....u<...-.....?!...~.r.W..2.qI&......[.....v..I... K21..'fYN]?g..4..fXJ.........$......."*...]._..qn.R....f..<!SNIPPED!>
  TCP:    192.168.0.57	:50051	  216.58.215.97	:443	: HTTPS   	.
  TCP:    192.168.0.57	:50049	 172.217.20.162	:443	: HTTPS   	.
  UDP:    192.168.0.57	:50444	  216.58.215.99	:443	: HTTPS   	...'.%^.......y..C.xw".
  UDP:   216.58.215.99	:443	   192.168.0.57	:50444	: HTTPS   	...k^.....zW..s.jS..8.gb...-..
  UDP:    192.168.0.57	:49299	 172.217.20.206	:443	: HTTPS   	..|...9Mc...U.'.m{....T/|.(a....7..._,.R.........e..<t.9...?....e......K9.C.P[..H8h.s.Z:F....=.s.....~Y.4...q..O...+.|.m......t.GY.=CY)............[.....!..|..F.f+a.:.......H...B...v..9....*..I#...Z..D...w.8..P..l.?...........n.k..>A....}.$._.`1t..P...b..."}Snc.P.]..6l.d.*f.......@.[.a.if.q.x.b..Ya|...C....-.?`/6Q...Y...Q6...-..........,0BW.q...|...*l.uW......F....y1...%x..t4..|.......^._;......:.T...qm.g......mHX............[. v8p...Y.t..b........d.TD....{b.0...w.......B..s.a.k....9B..^.&X...*b...{/...\.#&
  UDP:    192.168.0.57	:49299	 172.217.20.206	:443	: HTTPS   	..|...9Mc.#1.#M*...&.GU=..%..k.X.R....R....WWoI.*.}UO.m"....S....l...Y..q.j..3$'%.D..o..........u...o.......j....O........Z..x...D.T..y....B....j...X....j.z....E.......S...I.4....7u.ldu.l...38..;.....Vj.2..{.m......u.......F.c...F.Yqg~A...m...|......M.(M...*..=dU...."..S.O.#..u...}....u8Aw...P$."......5.P2...by>=.cm....f.R=.Y........&..hd.]...8.5..D.R..a.%..1..&../8.WS.1..*.. {DR.....O/...e...Z..xo.0.|..N.....O! .)...<\...FA.<....4......o........L..X...D*.5g......R....<...........\H..kG.(..DR.+.&5.B.......0x.f..W).S0........Z..P.uw.mI....+.).....R.q...........].I..J..WP.....@....h....%S..q8.........'..1.F.[..d.i..bG..&p...b]1+.bQ.$./...^2.;....!....g.
  UDP:    192.168.0.57	:49299	 172.217.20.206	:443	: HTTPS   	..|...9Mc.4 /.....8].f..
  UDP:  172.217.20.206	:443	   192.168.0.57	:49299	: HTTPS   	.......z/.h>TJ.(..-...koY....7.Y-m
  UDP:  172.217.20.206	:443	   192.168.0.57	:49299	: HTTPS   	........i.&.ONw....G4.Q{.........P[.b....G.<}.......;t...K.8QH.
  UDP:  172.217.20.206	:443	   192.168.0.57	:49299	: HTTPS   	..."sK.-p...9....
  UDP:    192.168.0.57	:49299	 172.217.20.206	:443	: HTTPS   	..|...9Mc...iLT~..".X...!X.Ij..A.7`d....v.1.
  UDP:  172.217.20.206	:443	   192.168.0.57	:49299	: HTTPS   	........o....I..=y...E.g._.A..c...r....gu
  UDP:  172.217.20.206	:443	   192.168.0.57	:49299	: HTTPS   	.....^4.....<z{.-
